id_venda,id_cliente,id_campanha,valor,data_venda
4350,4337,1340,73.38,2024-10-24
4351,3698,423,50.04,2024-09-26
4352,4090,1394,61.22,2024-08-30
4353,886,1104,98.11,2025-09-25
4354,1464,1732,77.49,2025-03-13
4355,520,2221,57.25,2024-12-08
4356,4323,1063,49.34,2025-10-18
4357,1547,947,69.51,2024-11-01
4358,98,1351,52.74,2024-09-19
4359,4510,2049,29.56,2024-03-23
4360,3559,1455,251.94,2025-02-11
4361,4013,2384,35.56,2025-03-10
4362,4712,2699,365.95,2024-09-04
4363,2965,1969,101.99,2024-10-20
4364,4503,1947,150.15,2025-10-03
4365,4567,270,36.71,2025-04-17
4366,3215,1816,70.16,2025-04-11
4367,1952,1725,131.79,2025-04-22
4368,4292,2205,70.69,2024-05-25
4369,3656,265,157.68,2024-08-02
4370,4119,1217,65.10,2025-02-24
4371,2056,2174,84.76,2024-03-19
4372,3347,733,21.95,2025-05-05
4373,1152,565,61.65,2024-10-21
4374,2888,811,30.20,2024-09-18
4375,3540,2856,141.73,2025-08-07
4376,1535,4,51.65,2024-09-30
4377,786,1126,81.44,2025-09-17
4378,2931,2022,53.34,2025-06-15
4379,435,865,79.39,2025-09-23
4380,4635,1823,79.55,2025-05-29
4381,4138,618,187.24,2025-02-02
4382,1558,491,107.37,2025-09-22
4383,1937,2985,76.67,2024-03-23
4384,987,742,55.44,2025-02-01
4385,4227,507,36.76,2024-09-11
4386,4791,656,31.25,2025-06-21
4387,129,63,19.32,2025-08-05
4388,132,2033,47.29,2025-06-02
4389,2558,2159,22.92,2025-12-04
4390,1212,95,133.67,2024-06-08
4391,4463,751,34.59,2025-09-18
4392,4856,2468,73.92,2024-11-21
4393,466,2923,73.93,2024-10-03
4394,4455,506,83.64,2024-07-16
4395,1573,2230,90.44,2025-11-28
4396,1069,758,91.02,2024-08-05
4397,4686,705,41.61,2024-04-30
4398,1508,525,35.89,2024-03-19
4399,351,1797,70.85,2025-02-01
4400,4151,2881,34.10,2025-04-29
4401,2334,558,113.39,2024-07-01
4402,930,966,171.24,2025-11-12
4403,3205,726,53.37,2025-04-01
4404,1180,1912,42.57,2025-03-09
4405,714,234,32.79,2025-01-01
4406,1813,1854,134.23,2025-10-12
4407,817,166,34.08,2024-01-19
4408,4950,104,64.34,2024-07-04
4409,1896,1138,136.35,2024-10-20
4410,1294,447,49.67,2025-04-04
4411,1643,2830,177.80,2025-11-15
4412,4952,1100,23.61,2025-03-24
4413,3731,2906,68.23,2024-12-10
4414,4689,2256,117.86,2024-07-21
4415,2868,2422,144.04,2025-10-01
4416,525,1442,44.78,2024-08-22
4417,1462,1696,129.86,2025-09-08
4418,4475,1831,42.59,2025-02-18
4419,4458,1072,42.39,2024-08-23
4420,4214,2483,83.75,2025-08-30
4421,646,1137,211.30,2024-05-31
4422,2601,188,68.93,2024-04-26
4423,2963,2030,47.51,2025-03-22
4424,4702,1240,67.64,2025-11-13
4425,3383,2005,95.26,2025-04-08
4426,1857,1275,47.09,2024-04-17
4427,370,786,16.33,2025-06-30
4428,2119,226,53.74,2024-07-23
4429,3575,2785,53.92,2025-11-04
4430,789,1262,89.42,2025-03-12
4431,2017,2730,20.85,2024-04-02
4432,4090,1394,113.26,2024-08-23
4433,387,2590,192.92,2024-04-07
4434,3947,2954,82.28,2025-01-01
4435,460,691,95.78,2024-04-12
4436,40,672,72.36,2025-09-24
4437,1154,932,97.89,2024-12-22
4438,2748,1017,99.51,2024-09-12
4439,2662,2141,331.86,2024-10-04
4440,2727,1379,223.23,2025-10-29
4441,2457,613,105.94,2024-10-08
4442,4689,2256,399.43,2024-07-28
4443,2658,1928,29.39,2025-09-18
4444,2491,877,114.08,2024-11-14
4445,866,1588,168.53,2025-03-10
4446,1482,2471,291.15,2025-07-15
4447,2147,1795,95.15,2024-09-13
4448,2229,2617,97.11,2024-06-19
4449,2225,1102,51.77,2025-11-21
4450,2729,2682,40.01,2025-09-03
4451,1015,2086,98.23,2024-09-21
4452,4428,1525,127.22,2025-07-02
4453,4718,1003,59.23,2024-01-24
4454,937,2902,89.35,2025-10-29
4455,3362,900,190.26,2025-05-14
4456,101,2049,161.95,2024-03-24
4457,4539,278,20.36,2025-02-12
4458,4220,719,107.99,2024-07-15
4459,845,552,164.95,2025-07-16
4460,2760,2444,103.65,2024-09-09
4461,3402,432,52.40,2025-05-20
4462,4458,36,66.58,2025-03-17
4463,269,2662,73.27,2024-06-18
4464,4786,2924,63.08,2025-05-14
4465,495,2169,132.17,2025-11-02
4466,1,2,83.09,2025-06-02
4467,3353,945,52.97,2024-08-30
4468,2857,2416,39.17,2025-05-11
4469,707,830,29.83,2024-09-08
4470,1057,278,89.66,2025-02-08
4471,2305,342,115.17,2025-10-24
4472,2158,105,186.24,2025-06-14
4473,2623,742,55.14,2025-02-08
4474,3341,1808,44.15,2025-01-13
4475,3970,500,127.67,2025-01-30
4476,775,2924,94.76,2025-05-17
4477,337,999,82.77,2025-11-11
4478,2436,603,57.29,2025-05-03
4479,2965,1969,43.25,2024-10-29
4480,3506,2000,27.91,2024-04-06
4481,2210,2710,40.68,2025-07-28
4482,741,1351,84.84,2024-09-28
4483,2795,2929,39.86,2025-07-31
4484,3518,570,64.78,2024-04-30
4485,3199,2815,159.16,2025-08-24
4486,2555,2576,49.18,2025-05-14
4487,4846,1565,107.37,2025-03-08
4488,1508,525,57.87,2024-03-11
4489,2658,1928,22.80,2025-09-09
4490,3322,2466,36.85,2025-09-20
4491,1693,2779,87.14,2025-05-26
4492,1794,1955,115.88,2024-08-18
4493,617,2344,70.55,2024-10-01
4494,2532,2984,101.82,2025-07-16
4495,2910,2372,68.24,2024-06-23
4496,1834,2511,104.25,2024-12-05
4497,4947,1953,78.22,2024-02-29
4498,1448,2894,115.99,2024-02-29
4499,3013,340,191.02,2025-03-15
4500,1885,2512,94.11,2024-11-08
4501,4207,190,84.12,2024-07-28
4502,101,2049,61.81,2024-03-22
4503,1152,565,34.59,2024-10-09
4504,3186,2188,50.05,2024-01-11
4505,700,727,92.10,2025-12-14
4506,4770,780,317.32,2024-04-23
4507,3125,459,64.35,2024-12-26
4508,3885,2426,74.09,2025-06-25
4509,1968,75,43.41,2024-11-13
4510,2234,2589,54.40,2025-03-02
4511,470,2832,66.07,2024-04-27
4512,231,582,55.33,2024-02-08
4513,4149,2605,107.37,2024-08-05
4514,1247,1661,150.63,2024-06-04
4515,4016,695,418.57,2024-02-10
4516,164,2616,147.97,2024-08-01
4517,4947,1953,138.93,2024-03-01
4518,384,2303,77.61,2025-06-30
4519,2434,18,57.13,2024-07-18
4520,719,1053,104.29,2024-08-11
4521,4244,1351,59.67,2024-09-20
4522,2213,1721,82.13,2024-10-08
4523,2729,2682,81.17,2025-09-08
4524,2778,1776,110.81,2025-07-05
4525,4685,2354,70.51,2024-03-24
4526,502,2750,44.98,2025-03-17
4527,3686,2434,87.35,2025-05-24
4528,2374,2367,141.62,2025-01-04
4529,4910,2636,55.10,2024-07-18
4530,2628,640,146.44,2025-06-30
4531,3137,2276,108.47,2024-12-07
4532,19,2215,101.09,2024-12-30
4533,3446,2030,242.27,2025-03-10
4534,3863,2291,90.37,2024-05-14
4535,701,1475,32.88,2025-04-13
4536,1984,2578,136.66,2025-09-30
4537,3506,2000,43.83,2024-04-05
4538,2045,2333,190.32,2024-05-18
4539,358,396,68.96,2024-02-10
4540,908,2287,75.19,2025-02-17
4541,229,2126,75.12,2025-09-14
4542,2437,2115,76.55,2024-06-15
4543,2370,380,165.15,2025-05-17
4544,2830,1954,85.43,2024-10-23
4545,1152,721,33.59,2024-09-29
4546,438,2375,52.49,2024-05-03
4547,4951,573,172.58,2024-07-21
4548,4198,322,196.39,2025-02-13
4549,4017,2802,76.04,2025-10-16
4550,4364,1174,86.21,2024-04-02
4551,314,1662,28.35,2025-11-03
4552,85,811,54.10,2024-09-08
4553,1479,1371,75.84,2025-02-05
4554,1221,191,109.77,2024-02-07
4555,4118,1967,61.81,2025-02-08
4556,577,360,38.53,2024-01-20
4557,4912,187,116.13,2024-10-26
4558,2738,2211,180.20,2025-08-14
4559,563,2053,17.59,2024-09-23
4560,3832,15,102.83,2024-02-12
4561,4697,2499,77.67,2025-04-17
4562,4449,1819,78.40,2025-05-15
4563,4919,1632,81.81,2025-11-20
4564,2950,1412,257.85,2024-01-17
4565,2925,832,58.89,2025-04-23
4566,4255,1962,102.86,2024-01-31
4567,4147,1144,67.92,2024-05-09
4568,669,2410,109.66,2024-09-18
4569,4589,382,36.11,2024-05-07
4570,1419,180,115.39,2025-07-28
4571,2305,342,80.66,2025-10-20
4572,1940,2824,57.76,2025-07-25
4573,3613,677,42.47,2024-05-07
4574,4504,640,116.90,2025-07-03
4575,2167,2673,78.81,2024-03-06
4576,812,552,59.45,2025-07-18
4577,1564,967,136.57,2024-11-01
4578,4227,507,90.78,2024-09-13
4579,4803,481,99.81,2024-02-22
4580,3973,2131,60.73,2024-06-04
4581,2463,1483,580.71,2025-12-10
4582,3857,1142,84.66,2025-05-08
4583,4391,652,28.09,2025-06-21
4584,2589,989,108.55,2024-10-08
4585,2385,608,41.22,2024-12-13
4586,4486,334,25.88,2025-10-16
4587,4416,2496,86.13,2024-01-18
4588,3257,1716,56.73,2024-10-01
4589,4512,1427,40.15,2024-04-05
4590,710,2678,279.98,2025-02-22
4591,475,43,142.89,2025-01-29
4592,3945,249,68.96,2025-05-16
4593,379,218,26.54,2025-05-18
4594,4466,1760,184.94,2025-03-04
4595,1797,959,46.71,2024-07-23
4596,2744,216,138.11,2025-08-24
4597,3529,2855,56.75,2024-02-27
4598,4341,1509,127.05,2025-11-06
4599,2623,742,25.49,2025-01-28
4600,2931,2022,180.27,2025-06-09
4601,637,1925,55.74,2024-02-20
4602,3918,106,127.33,2025-08-27
4603,1925,805,109.62,2024-09-23
4604,3734,213,105.19,2024-03-12
4605,2734,2269,42.07,2024-03-07
4606,118,1062,111.30,2024-05-13
4607,4886,254,166.59,2025-11-17
4608,370,786,108.68,2025-06-23
4609,1225,520,97.20,2024-01-13
4610,749,2091,43.39,2024-03-02
4611,949,209,51.26,2024-02-07
4612,4191,2704,52.00,2024-09-13
4613,1943,1133,85.73,2025-09-17
4614,646,1137,44.29,2024-05-29
4615,2920,2149,112.80,2025-11-16
4616,1698,1322,65.71,2025-03-05
4617,2437,2115,149.23,2024-06-19
4618,1920,244,28.18,2025-02-08
4619,2164,2908,88.85,2024-05-26
4620,3554,1987,76.51,2024-02-07
4621,2589,989,125.08,2024-10-06
4622,1416,1992,38.59,2025-04-24
4623,3575,2785,78.89,2025-11-07
4624,2519,2240,24.40,2024-06-12
4625,3587,343,63.80,2024-06-29
4626,2138,2462,173.19,2025-09-05
4627,962,989,71.38,2024-09-27
4628,2532,2984,48.70,2025-07-21
4629,2545,69,230.57,2025-07-06
4630,1796,2235,60.16,2025-01-19
4631,984,2236,168.27,2025-02-21
4632,1318,2370,60.15,2024-08-16
4633,1609,1640,93.77,2025-09-24
4634,3156,1129,67.61,2025-10-17
4635,231,582,168.48,2024-02-05
4636,68,3000,270.79,2025-01-22
4637,2438,685,79.29,2024-04-25
4638,3457,2396,80.72,2024-07-19
4639,3778,1128,202.77,2024-08-04
4640,1342,828,186.92,2025-07-11
4641,3840,128,10.48,2024-06-04
4642,4023,2984,134.95,2025-07-14
4643,4999,2518,139.02,2025-12-04
4644,1308,743,29.19,2025-09-01
4645,2050,2560,59.97,2024-08-16
4646,1957,860,48.12,2025-02-21
4647,933,2947,83.83,2024-11-21
4648,890,964,131.74,2025-07-13
4649,2854,1040,86.86,2025-09-14
4650,3768,1753,127.46,2024-12-16
4651,4632,1527,125.18,2025-05-13
4652,1072,890,76.02,2025-04-28
4653,4791,656,153.47,2025-06-17
4654,4635,1823,53.93,2025-06-04
4655,1888,1790,299.80,2024-06-18
4656,984,2236,46.98,2025-02-26
4657,4064,2484,184.01,2024-03-07
4658,607,1042,39.08,2024-08-19
4659,3686,1730,51.84,2025-01-30
4660,2756,2719,147.84,2024-10-12
4661,4311,710,56.46,2025-03-09
4662,3142,2760,54.02,2024-09-27
4663,3779,1979,34.24,2024-12-16
4664,1375,694,64.10,2024-02-26
4665,1034,889,263.95,2025-01-21
4666,3567,2449,81.65,2025-03-20
4667,3007,2906,37.90,2024-12-09
4668,1723,1221,42.72,2024-11-17
4669,1558,491,101.24,2025-09-25
4670,4685,2354,30.70,2024-03-27
4671,4303,160,82.84,2024-09-24
4672,500,762,182.90,2024-11-20
4673,4737,189,29.11,2025-10-11
4674,3293,1862,121.39,2025-07-05
4675,3532,2565,86.69,2025-05-12
4676,3548,1577,36.94,2024-02-25
4677,4279,317,62.94,2024-01-25
4678,2307,2762,149.21,2025-03-31
4679,1796,2235,144.64,2025-01-21
4680,4817,487,294.27,2024-02-04
4681,4891,1364,101.65,2025-07-31
4682,3945,249,333.46,2025-05-15
4683,2041,2800,38.83,2025-12-09
4684,3491,333,75.50,2025-03-01
4685,5,743,137.71,2025-09-15
4686,4536,1026,79.36,2024-05-18
4687,1791,1852,82.75,2025-07-26
4688,499,1568,138.62,2024-06-23
4689,1099,2803,80.75,2025-10-11
4690,4910,2636,62.16,2024-07-25
4691,225,146,129.81,2025-06-07
4692,4808,1055,48.87,2025-08-05
4693,2558,2159,49.59,2025-12-08
4694,4777,1849,218.14,2024-11-05
4695,852,736,42.18,2025-11-23
4696,2461,2741,79.00,2025-10-19
4697,4375,908,173.03,2025-02-27
4698,4138,618,90.53,2025-02-03
4699,2282,572,124.21,2025-03-08
4700,2514,1252,182.05,2025-04-06
4701,4442,2826,110.02,2025-05-23
4702,1905,1805,249.64,2024-04-30
4703,4522,1752,61.20,2024-07-24
4704,2104,543,71.21,2025-01-10
4705,3837,2285,56.25,2024-10-03
4706,2229,2617,299.57,2024-06-23
4707,80,2355,58.36,2024-01-05
4708,3869,2295,60.89,2024-08-21
4709,2683,970,156.29,2024-11-21
4710,4323,878,313.69,2025-03-14
4711,707,830,124.92,2024-09-14
4712,2708,2859,64.76,2025-09-17
4713,2330,1709,66.48,2024-03-26
4714,3322,2893,124.44,2025-09-29
4715,80,2355,29.47,2024-01-14
4716,2084,1211,55.19,2025-08-29
4717,4323,878,209.36,2025-03-13
4718,2214,1293,23.59,2024-07-05
4719,1110,1585,157.98,2024-04-04
4720,104,1530,24.88,2024-12-04
4721,3749,664,81.15,2024-03-14
4722,1152,721,78.91,2024-09-18
4723,4116,1910,71.13,2024-06-16
4724,567,445,47.93,2025-02-26
4725,2552,1669,21.58,2025-10-19
4726,2666,2166,105.25,2024-12-18
4727,4490,1210,54.49,2025-03-26
4728,1742,286,103.49,2025-10-31
4729,3286,6,15.11,2024-07-25
4730,358,396,124.33,2024-02-05
4731,2641,2800,124.35,2025-12-02
4732,469,1006,111.36,2024-06-17
4733,4278,2002,53.62,2024-11-15
4734,3548,1577,18.79,2024-02-17
4735,2764,863,90.35,2024-10-09
4736,4114,2169,38.75,2025-10-24
4737,2115,1908,65.31,2024-10-19
4738,2022,2605,35.49,2024-08-13
4739,3164,498,146.71,2025-10-27
4740,2019,2594,91.40,2024-09-24
4741,1564,967,132.61,2024-10-30
4742,495,2169,62.58,2025-11-03
4743,2758,1741,49.90,2025-12-07
4744,4058,1579,21.65,2025-03-12
4745,2468,1346,85.17,2025-03-30
4746,2320,1412,102.20,2024-01-08
4747,213,2444,82.35,2024-08-26
4748,966,2825,34.09,2025-07-23
4749,3863,2291,58.20,2024-05-04
4750,4593,787,45.84,2024-02-16
4751,3047,1380,48.91,2024-10-24
4752,2683,970,42.44,2024-11-21
4753,4238,1777,52.70,2025-09-29
4754,4391,652,74.43,2025-06-16
4755,4540,1203,117.46,2025-01-20
4756,2670,2180,41.62,2024-12-19
4757,1543,2331,35.13,2025-03-02
4758,3219,858,28.38,2025-05-01
4759,2638,830,133.33,2024-09-17
4760,4966,2627,183.49,2024-05-08
4761,4017,2802,73.80,2025-10-17
4762,3964,17,240.85,2025-09-19
4763,569,1278,72.94,2024-03-01
4764,4707,274,222.30,2025-02-10
4765,2370,380,49.46,2025-05-06
4766,2429,328,26.71,2024-05-05
4767,4186,323,76.90,2024-12-25
4768,1055,813,166.57,2025-10-18
4769,104,1530,40.67,2024-11-30
4770,3907,2845,187.76,2025-08-06
4771,4489,2307,257.36,2024-07-31
4772,456,2564,246.46,2025-08-01
4773,3532,1209,66.80,2024-07-13
4774,3641,340,115.79,2025-03-11
4775,3645,14,94.80,2024-01-23
4776,3402,722,414.54,2024-01-21
4777,1202,1343,103.34,2024-11-27
4778,2115,1908,83.69,2024-10-07
4779,4714,457,35.72,2025-03-12
4780,1877,730,83.26,2024-09-16
4781,4908,2816,95.22,2024-06-09
4782,4061,302,114.19,2025-10-29
4783,4503,81,235.20,2025-09-18
4784,2649,2401,206.80,2025-02-26
4785,2213,1721,135.67,2024-09-27
4786,4856,2468,31.27,2024-11-21
4787,3686,2428,22.04,2025-01-10
4788,2043,2188,74.25,2024-01-21
4789,118,1062,80.83,2024-05-08
4790,2700,182,212.24,2024-08-13
4791,1887,1525,86.15,2025-06-18
4792,2921,925,76.48,2024-07-19
4793,2620,200,49.60,2025-10-08
4794,2144,1842,92.21,2025-08-30
4795,4429,2182,31.95,2024-10-24
4796,2956,2583,139.77,2024-10-05
4797,4632,1605,72.97,2024-01-27
4798,4521,2818,52.86,2025-03-25
4799,1202,1343,49.73,2024-12-09
4800,4591,147,93.16,2024-09-09
4801,2089,2216,69.49,2024-10-15
4802,3239,2600,128.56,2024-06-10
4803,1448,2894,30.37,2024-02-26
4804,4948,637,113.10,2025-07-01
4805,4114,2169,15.98,2025-10-31
4806,2171,586,32.86,2024-11-16
4807,2310,2853,27.29,2025-01-28
4808,936,1895,54.48,2024-05-09
4809,2191,2539,50.70,2025-09-04
4810,4679,2599,54.42,2025-12-07
4811,2130,545,18.82,2025-08-29
4812,1531,1301,92.70,2024-11-09
4813,4833,2349,55.00,2025-05-18
4814,4891,1364,210.09,2025-07-28
4815,1412,1707,106.58,2024-02-15
4816,1841,1510,42.78,2024-10-06
4817,4585,2385,66.13,2025-08-28
4818,684,1280,69.04,2024-02-22
4819,3158,1866,157.71,2024-12-31
4820,2794,1902,196.07,2024-11-26
4821,2698,1599,132.10,2024-11-28
4822,1585,2863,326.39,2025-01-09
4823,2459,2472,40.65,2024-11-18
4824,3921,2624,196.49,2024-04-21
4825,1263,1559,26.34,2025-05-25
4826,2459,2472,17.00,2024-11-23
4827,2099,443,253.11,2025-12-16
4828,2215,2064,83.07,2024-08-02
4829,3731,1874,314.57,2025-06-07
4830,4766,2649,74.07,2024-03-08
4831,1875,1854,24.87,2025-10-14
4832,3355,1957,106.72,2025-03-21
4833,4793,2714,139.74,2025-01-21
4834,2788,1675,52.38,2025-02-11
4835,2808,2870,42.36,2025-06-15
4836,1486,1957,250.77,2025-03-31
4837,2950,668,26.08,2025-07-24
4838,67,683,45.38,2025-11-09
4839,880,1982,29.90,2024-11-07
4840,2910,2372,370.16,2024-06-25
4841,4625,2203,24.56,2025-08-04
4842,567,445,25.50,2025-02-26
4843,3559,1455,78.54,2025-02-17
4844,2641,2800,75.80,2025-12-02
4845,2045,2333,229.33,2024-05-13
4846,384,2303,26.36,2025-06-30
4847,605,2860,27.07,2024-12-05
4848,4486,2478,41.40,2025-01-19
4849,2620,200,198.58,2025-10-03
4850,716,558,36.50,2024-07-06
4851,4503,81,101.91,2025-09-20
4852,1742,2174,84.56,2024-03-20
4853,1326,1452,87.19,2025-03-14
4854,2056,2174,101.64,2024-03-28
4855,1566,58,44.62,2025-11-21
4856,3205,748,68.25,2024-09-28
4857,2507,297,165.38,2024-06-04
4858,120,2292,305.53,2025-08-14
4859,381,215,167.02,2025-02-16
4860,1955,1481,88.68,2024-02-17
4861,3402,432,46.33,2025-05-21
4862,2875,937,55.94,2025-05-06
4863,4363,2905,72.64,2024-06-11
4864,3047,1380,109.16,2024-10-14
4865,4069,1695,77.12,2024-12-08
4866,2434,501,272.34,2025-06-15
4867,4617,134,78.71,2024-05-17
4868,262,504,123.47,2024-01-20
4869,2529,260,64.27,2025-07-16
4870,2529,1095,166.99,2024-09-13
4871,757,1951,67.03,2025-02-22
4872,1719,1563,81.51,2024-05-10
4873,3945,249,38.30,2025-05-17
4874,1350,2476,58.09,2025-10-18
4875,1261,97,41.04,2024-12-22
4876,3383,2005,81.15,2025-04-20
4877,2437,2115,18.04,2024-06-23
4878,1142,412,83.52,2024-09-03
4879,3355,1957,43.59,2025-03-27
4880,3737,35,62.88,2025-11-19
4881,3219,858,135.44,2025-04-27
4882,1171,1696,46.63,2025-09-10
4883,3133,1431,56.06,2025-08-27
4884,1586,2171,183.32,2025-11-08
4885,2956,2583,171.03,2024-10-10
4886,2032,2566,85.12,2024-04-07
4887,3395,2988,100.53,2025-08-31
4888,3725,179,28.48,2024-08-07
4889,78,1394,53.50,2024-08-27
4890,4670,2005,43.24,2025-04-11
4891,915,1497,17.81,2025-09-22
4892,316,1100,290.17,2025-03-25
4893,4603,402,67.61,2024-08-28
4894,3899,676,68.66,2024-11-14
4895,1441,619,31.90,2025-03-23
4896,646,1428,96.99,2025-04-01
4897,1937,2985,128.05,2024-03-25
4898,2641,2800,110.10,2025-11-29
4899,1640,1622,65.71,2025-12-04
4900,3494,1069,159.42,2024-05-20
4901,4340,2241,69.39,2025-01-14
4902,1780,1594,85.17,2024-06-26
4903,2937,2582,73.00,2025-04-28
4904,685,917,77.95,2025-11-13
4905,1034,889,130.21,2025-01-22
4906,251,2874,25.76,2025-08-25
4907,3138,2498,71.62,2024-12-16
4908,936,1895,50.37,2024-05-14
4909,4191,2704,20.31,2024-09-11
4910,8,2619,136.66,2024-07-02
4911,4926,1140,41.33,2025-08-01
4912,2188,2814,74.41,2024-08-01
4913,361,1263,37.79,2024-08-15
4914,1693,2779,125.57,2025-05-29
4915,992,1166,206.51,2025-07-08
4916,2017,1579,220.71,2025-03-20
4917,907,900,62.40,2025-05-04
4918,1714,1819,283.42,2025-05-17
4919,250,2730,225.74,2024-04-01
4920,384,2303,58.18,2025-06-26
4921,489,311,61.54,2024-02-09
4922,1767,2592,28.29,2024-02-14
4923,798,2150,84.23,2025-08-03
4924,2831,1766,63.95,2024-06-29
4925,737,1941,85.77,2024-11-10
4926,2280,2617,391.45,2024-06-28
4927,1532,2174,71.11,2024-03-28
4928,1269,2888,41.50,2025-03-28
4929,4170,2468,109.21,2024-11-17
4930,558,2564,122.95,2025-08-02
4931,3450,1225,55.68,2025-11-24
4932,3544,2597,80.56,2024-04-28
4933,4777,1849,66.34,2024-10-29
4934,3619,1809,50.18,2025-09-28
4935,3554,1987,228.29,2024-02-08
4936,2601,188,34.28,2024-04-19
4937,4821,1640,384.54,2025-10-08
4938,2168,2335,69.85,2024-06-05
4939,3850,1079,60.80,2024-07-03
4940,410,2062,62.36,2024-08-06
4941,505,2120,62.95,2024-12-16
4942,459,1450,50.14,2025-05-20
4943,4572,1204,48.91,2024-08-26
4944,4325,265,53.08,2024-08-11
4945,1968,870,46.30,2024-12-17
4946,1969,446,72.49,2025-01-09
4947,3401,928,56.60,2025-06-25
4948,2910,2372,52.34,2024-06-29
4949,4348,709,85.45,2025-10-13
4950,4618,659,52.40,2025-08-19
4951,522,1167,69.30,2024-08-14
4952,3857,712,61.45,2025-10-10
4953,1060,1460,113.19,2025-06-08
4954,3544,2597,84.64,2024-04-29
4955,4581,1010,107.99,2025-06-10
4956,2504,2326,29.69,2025-08-15
4957,2446,2042,56.91,2024-12-28
4958,2500,464,61.56,2024-07-13
4959,4886,1344,25.24,2024-06-13
4960,1937,1846,40.75,2025-02-22
4961,3967,1052,69.93,2025-07-17
4962,215,593,36.92,2025-01-11
4963,3837,2285,218.51,2024-10-08
4964,2102,808,109.75,2024-06-11
4965,4306,1411,50.79,2025-09-25
4966,3604,193,96.94,2024-02-21
4967,1259,2291,54.29,2024-05-04
4968,4652,2775,50.64,2025-06-19
4969,2764,863,64.80,2024-10-05
4970,1192,1578,121.69,2024-03-20
4971,169,2529,91.15,2025-02-19
4972,4101,1926,43.05,2025-05-20
4973,4792,460,120.98,2024-04-04
4974,2215,2064,57.22,2024-07-19
4975,1308,743,69.36,2025-09-12
4976,504,1330,60.53,2025-12-05
4977,3168,500,49.69,2025-01-30
4978,438,364,97.19,2025-10-12
4979,3434,2982,123.53,2025-10-27
4980,2717,821,35.05,2025-06-13
4981,2480,2875,158.89,2025-10-19
4982,646,1137,34.97,2024-05-27
4983,2045,2333,91.38,2024-05-18
4984,830,987,63.20,2025-07-07
4985,4092,1260,,2025-02-09
4986,353,1202,40.54,2024-05-01
4987,495,8,80.53,2025-04-17
4988,3739,1628,35.09,2025-03-01
4989,3447,2565,313.93,2025-05-11
4990,3142,2760,136.75,2024-10-11
4991,4998,174,44.35,2025-08-09
4992,4229,1471,285.17,2025-09-22
4993,28,698,101.99,2024-07-09
4994,771,2213,73.29,2024-06-26
4995,3347,733,106.34,2025-05-10
4996,711,1989,71.48,2025-01-28
4997,2115,1908,97.01,2024-10-08
4998,4177,2670,127.26,2024-11-16
4999,2970,1322,30.71,2025-03-04
5000,4983,1975,60.79,2024-09-30
